coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p),feature,abs_coef
-0.00922850439157661,0.9908139475653522,0.0021561030720874744,-0.013454388759824227,-0.0050026200233289925,0.9866357169701098,0.9950098722401894,0.0,-4.280177748015474,1.8674410626101912e-05,15.708577762893121,active_license_count,0.00922850439157661
0.0061526648706580435,1.0061716313914266,0.0021365958666886395,0.0019650139224311677,0.01034031581888492,1.0019669458274885,1.0103939616299373,0.0,2.879657761480943,0.003981070647232348,7.972627811246538,complaint_type_blocked_driveway,0.0061526648706580435
0.005065454804274184,1.0050783059101973,0.00214502029849367,0.0008612922731192343,0.009269617335429133,1.00086166329182,1.0093127132962976,0.0,2.3614950440475435,0.018201415199916453,5.7798055622888915,complaint_type_street_condition,0.005065454804274184
0.004247485729178184,1.0042565190818384,0.0021345738387267806,6.37978829322837e-05,0.008431173575424084,1.0000637999180604,1.0084668160181423,0.0,1.9898518627548165,0.04660725637961751,4.423301601249318,complaint_type_noise,0.004247485729178184
0.004120985580362433,1.0041294885175875,0.0021210800374167494,-3.625490130126571e-05,0.008278226062026132,0.9999637457558997,1.0083125853211896,0.0,1.9428713238852395,0.0520317074925421,4.264465137647461,complaint_type_water_leak,0.004120985580362433
0.0041009471183237846,1.0041093675085477,0.002107622530464568,-2.9917134391941984e-05,0.00823181137103951,0.9999700833131211,1.0082657858902229,0.0,1.9457692537666327,0.051682463479886,4.2741813510604105,complaint_type_paint_plaster,0.0041009471183237846
0.003933645219366651,1.0039413921562923,0.002154628482962348,-0.00028934900730372484,0.008156639446037027,0.999710692850083,1.0081899954588753,0.0,1.8256721520539703,0.06789966033384134,3.8804518323284043,business_category_pedicab_business,0.003933645219366651
0.0037690567716029636,1.0037761685982292,0.0021123342868340235,-0.00037104235390082296,0.007909155897106751,0.9996290264738005,1.0079405158931207,0.0,1.7843088544721033,0.07437349224397179,3.7490676735819894,complaint_type_door_window,0.0037690567716029636
0.003461813601928331,1.003467812599108,0.0021447752246067115,-0.0007418685932346286,0.007665495797091291,0.9992584065232326,1.0076949509246158,0.0,1.6140682539649933,0.10651262238047206,3.23090368634557,complaint_type_illegal_dumping,0.003461813601928331
0.003277695273710277,1.003283072790546,0.002076340250944854,-0.0007918568377924952,0.007347247385213048,0.9992084565980957,1.0073743046321195,0.0,1.5785925607417846,0.11442954211396987,3.1274685361343315,complaint_type_heat_hot_water,0.003277695273710277
0.00320263558736951,1.0032077695039472,0.002149150713726792,-0.0010096224088835541,0.007414893583622574,0.9989908870883397,1.0074424519791316,0.0,1.4901865964606524,0.1361751796661739,2.8764643242514905,complaint_type_consumer_complaint,0.00320263558736951
-0.003135351601244802,0.9968695584806354,0.0021555440650333916,-0.007360140335799313,0.0010894371333097091,0.9926668791673323,1.001090030785506,0.0,-1.4545523109945016,0.14579324154427845,2.7780042518792114,business_category_electronic_and_home_appliance_service_dealer,0.003135351601244802
