coef,exp(coef),se(coef),coef lower 95%,coef upper 95%,exp(coef) lower 95%,exp(coef) upper 95%,cmp to,z,p,-log2(p),feature,abs_coef
0.1846923070638248,1.2028482752644696,0.0589766770267865,0.06910014416347246,0.3002844699641771,1.0715435126040431,1.3502428564852382,0.0,3.1316160281451557,0.0017384707681278868,9.167965475883284,business_category_dealer_in_products_for_the_disabled,0.1846923070638248
0.17578241363206976,1.1921786286097495,0.06605012258261637,0.04632655219568596,0.3052382750684536,1.0474163912390488,1.356948291435938,0.0,2.661348787236523,0.0077828289984511086,7.005489625572635,business_category_electronics_store,0.17578241363206976
0.17271458300881995,1.1885268309170123,0.05638286172874355,0.062206204675180815,0.28322296134245906,1.064181761359323,1.3274010879544387,0.0,3.063246130353319,0.002189498938700442,8.835183534178205,business_category_pedicab_business,0.17271458300881995
-0.15045499542742607,0.8603164473101683,0.08133076867139945,-0.30986037285832757,0.008950382003475393,0.7335493724762331,1.0089905564418844,0.0,-1.8499148340194485,0.06432582550963839,3.958458123225373,business_category_pawnbroker,0.15045499542742607
0.1464222858757476,1.157684958849718,0.06922373591158555,0.01074625661372794,0.2820983151377673,1.0108042050194561,1.3259090705119063,0.0,2.1152034623320843,0.03441260998672589,4.8609188739244535,business_category_scrap_metal_processor,0.1464222858757476
0.12281734941322478,1.1306778831071314,0.045660596706839994,0.033324224355210194,0.21231047447123935,1.0338856958284963,1.2365317370245283,0.0,2.6897885325889015,0.007149730962836497,7.127895328908702,business_category_construction_labor_provider,0.12281734941322478
0.12165059344087989,1.1293594272419154,0.06536377522217923,-0.006460051888162982,0.24976123876992276,0.9935607693874029,1.2837188777960604,0.0,1.8611316899517367,0.06272558200628543,3.994802237871862,business_category_process_serving_agency,0.12165059344087989
0.10911340894006168,1.115288826893247,0.04455833100740671,0.021780684954330193,0.19644613292579316,1.0220196156108619,1.2170697591253703,0.0,2.4487768386550273,0.014334222815143575,6.124392504319682,business_category_scale_dealer_repairer,0.10911340894006168
-0.10567019661252987,0.8997213302923445,0.08013652534889469,-0.2627349001425445,0.0513945069174848,0.7689457176937411,1.0527381238443108,0.0,-1.3186271322903989,0.1872937983631676,2.4166249647609086,business_category_home_improvement_contractor,0.10567019661252987
0.09250654606664666,1.096920322050336,0.04337343483181426,0.007496175910495617,0.1775169162227977,1.007524342573903,1.1942482599012285,0.0,2.132792720367939,0.03294173369249554,4.923939705027792,business_category_games_of_chance_raffle_with_net_proceeds_over_30_000,0.09250654606664666
-0.08838951499647743,0.9154042435901405,0.0787753050331864,-0.24278627573267964,0.06600724573972477,0.7844391495394952,1.0682344572867943,0.0,-1.1220459883873601,0.2618428868827707,1.9332266812337175,business_category_bingo_game_operator,0.08838951499647743
-0.08595506526015997,0.9176354640045948,0.06999048670766503,-0.2231338984676128,0.05122376794729286,0.8000077223145486,1.0525583957648939,0.0,-1.2280964071470957,0.21941077960814098,2.188293688083468,business_category_secondhand_dealer_auto,0.08595506526015997
-0.07947686664345271,0.9235993856753709,0.0691895152798234,-0.21508582469969031,0.056132091412784885,0.8064722219707943,1.0577373925357771,0.0,-1.1486836744270306,0.2506864400312477,1.9960441339319277,business_category_secondhand_dealer_general,0.07947686664345271
-0.07046497046093488,0.9319603850967342,0.06452241442354327,-0.1969265789266474,0.05599663800477765,0.8212509282238143,1.0575941281042285,0.0,-1.0921006458063238,0.2747888656112901,1.8636045472554252,business_category_garage_and_parking_lot,0.07046497046093488
0.05994688554837611,1.0617801491772465,0.06418934014089864,-0.06586190931917643,0.18575568041592863,0.9362601441659762,1.204128032376223,0.0,0.9339071786185971,0.350351775538275,1.5131238872421984,business_category_electronic_cigarette_dealer,0.05994688554837611
-0.058303044216514076,0.9433640231038599,0.07586895837828934,-0.2070034701825296,0.09039738174950143,0.8130168286658807,1.0946091749995375,0.0,-0.7684703396850388,0.44220780536628457,1.1772036046408463,business_category_stoop_line_stand,0.058303044216514076
-0.05388340769994382,0.9475425762300771,0.08207596781848754,-0.21474934862044792,0.10698253322056028,0.8067436262400225,1.1129148152719424,0.0,-0.6565065162449004,0.5114982762675775,0.9671987167435581,business_category_storage_warehouse,0.05388340769994382
